코드_ID,대분류코드,중분류코드,코드명,코드설명,사용여부,등록일,수정일
335002,335,2,대상자거부,,Y,2017-03-27,2017-03-27
335003,335,3,대상자전출,,Y,2017-03-27,2017-03-27
335004,335,4,대상자사망,,Y,2017-03-27,2017-03-27
335009,335,9,기타,,Y,2017-03-27,2017-03-27
215010,215,10,dreamwiz.com,,Y,2017-03-27,2017-03-27
530F,530,F,작성확인,활동일지 작성확인,Y,2017-03-27,2017-03-27
830000,830,0,예산 및 지출 유형,[시니어인턴]시니어인턴 예산 및 지출 유형,Y,2017-03-27,2017-03-27
83010,830,10,인건비,인건비,Y,2017-03-27,2017-03-27
83020,830,20,교육비,교육비,Y,2017-03-27,2017-03-27
83030,830,30,수용비,수용비,Y,2017-03-27,2017-03-27
83040,830,40,업무추진비,업무추진비,Y,2017-03-27,2017-03-27
83050,830,50,자산취득비,자산취득비,Y,2017-03-27,2017-03-27
83060,830,60,기타,기타,Y,2017-03-27,2017-03-27
850003,850,3,참여완료,참여완료,Y,2017-03-27,2017-03-27
930000,930,0,기타사업종류,기타사업종류를 관리한다.,Y,2017-03-27,2017-03-27
930001,930,1,간담회,,Y,2017-03-27,2017-03-27
930002,930,2,발대식,,Y,2017-03-27,2017-03-27
930003,930,3,워크샵,,Y,2017-03-27,2017-03-27
930004,930,4,평가회의,,Y,2017-03-27,2017-03-27
70000,70,0,질문유형,[게시판]게시판에 질문 유형을 분류한다.,Y,2017-03-27,2017-03-27
70001,70,1,지침/사업운영문의,지침 및 사업운영관련 문의,Y,2017-03-27,2017-03-27
70002,70,2,제도문의,제도관련 문의,Y,2017-03-27,2017-03-27
70003,70,3,제도개선제안,제도개선관련 제안,Y,2017-03-27,2017-03-27
70004,70,4,기타사항,기타사항 문의,Y,2017-03-27,2017-03-27
80000,80,0,마감일자,마감일자를 관리한다.,Y,2017-03-27,2017-03-27
80001,80,1,20200914,"마감일자를 8자리로 입력하면 입력일까지 모든 마감처리 및 보수입력, 저장 등이 불가능해진다.",Y,2017-03-27,2019-11-01
201011,201,11,알선(파견형),인력파견형은 참여가 아닌 알선으로 변경(5.4),Y,2017-03-27,2017-03-27
510000,510,0,교육정보,전담인력의 교육이수 정보를 관리한다,Y,2017-03-27,2017-03-27
510001,510,1,사업지침교육,,Y,2017-03-27,2017-03-27
510002,510,2,전산교육,,Y,2017-03-27,2017-03-27
510003,510,3,전담인력교육,,Y,2017-03-27,2017-03-27
850004,850,4,중도해지,중도해지,Y,2017-03-27,2017-03-27
860000,860,0,직능시니어 중도해지 사유,[직능시니어클럽]중도해지 사유,Y,2017-03-27,2017-03-27
817000,817,0,참여자 중도포기 사유,[시니어인턴]참여자 중도포기 사유,Y,2017-03-27,2017-03-27
817001,817,1,가족 반대,가족 반대,Y,2017-03-27,2017-03-27
817002,817,2,건강악화 / 질병,건강악화 / 질병,Y,2017-03-27,2017-03-27
817003,817,3,교통불편,교통불편,Y,2017-03-27,2017-03-27
817004,817,4,기타일자리사업 참여,기타일자리사업 참여,Y,2017-03-27,2017-03-27
817005,817,5,낮은 임금수준,낮은 임금수준,Y,2017-03-27,2017-03-27
817006,817,6,낮은 정규직 채용 가능성,낮은 정규직 채용 가능성,Y,2017-03-27,2017-03-27
817007,817,7,높은 노동강도,높은 노동강도,Y,2017-03-27,2017-03-27
817008,817,8,동료관계,동료관계,Y,2017-03-27,2017-03-27
817009,817,9,불성실,불성실,Y,2017-03-27,2017-03-27
817010,817,10,사망,사망,Y,2017-03-27,2017-03-27
817011,817,11,업무에 대한 불만,업무에 대한 불만,Y,2017-03-27,2017-03-27
817012,817,12,이직,이직,Y,2017-03-27,2017-03-27
817013,817,13,자진포기,자진포기,N,2017-03-27,2017-03-27
817014,817,14,적성,적성,Y,2017-03-27,2017-03-27
817015,817,15,회사사정상 중도탈락 유도,회사사정상 중도탈락 유도,Y,2017-03-27,2017-03-27
817099,817,99,기타,기타,N,2017-03-27,2017-03-27
816005,816,5,교육강사 및 보조교사,교육강사 및 보조교사,Y,2017-03-27,2017-03-27
816006,816,6,기계조작 및 조립종사자,기계조작 및 조립종사자,Y,2017-03-27,2017-03-27
816007,816,7,기타 여가 및 스포츠관련 종사원,기타 여가 및 스포츠관련 종사원,Y,2017-03-27,2017-03-27
816008,816,8,농림어업관련 종사자,농림어업관련 종사자,Y,2017-03-27,2017-03-27
816009,816,9,매장정리원,매장정리원,Y,2017-03-27,2017-03-27
816010,816,10,문화/예술관련종사자,문화/예술관련종사자,Y,2017-03-27,2017-03-27
816011,816,11,사무종사자,사무종사자,Y,2017-03-27,2017-03-27
816012,816,12,상점판매원,상점판매원,Y,2017-03-27,2017-03-27
816013,816,13,세탁관련원,세탁관련원,Y,2017-03-27,2017-03-27
816014,816,14,숙박시설서비스원,숙박시설서비스원,Y,2017-03-27,2017-03-27
816015,816,15,시설관리 및 감시원,시설관리 및 감시원,Y,2017-03-27,2017-03-27
816016,816,16,식품가공관련 종사원,식품가공관련 종사원,Y,2017-03-27,2017-03-27
816017,816,17,안내원,안내원,Y,2017-03-27,2017-03-27
816018,816,18,운전 및 운송관련 종사원,운전 및 운송관련 종사원,Y,2017-03-27,2017-03-27
816019,816,19,보육/육아도우미,보육/육아도우미,Y,2017-03-27,2017-03-27
816020,816,20,복지/의료관련 서비스 종사원,복지/의료관련 서비스 종사원,Y,2017-03-27,2017-03-27
816021,816,21,환경/재활용 및 미화원,환경/재활용 및 미화원,Y,2017-03-27,2017-03-27
816022,816,22,제조/생산/기타작업 종사원,제조/생산/기타작업 종사원,Y,2017-03-27,2017-03-27
816023,816,23,조리원,조리원,Y,2017-03-27,2017-03-27
816024,816,24,주방 및 급식보조원,주방 및 급식보조원,Y,2017-03-27,2017-03-27
816025,816,25,주유원,주유원,Y,2017-03-27,2017-03-27
816026,816,26,주차관리원,주차관리원,Y,2017-03-27,2017-03-27
816027,816,27,택배원,택배원,Y,2017-03-27,2017-03-27
816028,816,28,텔레마케터,텔레마케터,Y,2017-03-27,2017-03-27
816029,816,29,패스트푸드원,패스트푸드원,Y,2017-03-27,2017-03-27
816030,816,30,홍보관련 종사자,홍보관련 종사자,Y,2017-03-27,2017-03-27
816031,816,31,기타 기능관련 종사자,기타 기능관련 종사자,Y,2017-03-27,2017-03-27
201012,201,12,타사업참여,호남본부 요청으로 추가(7.18),Y,2017-03-27,2017-04-17
102CA,102,CA,조건부승인,Conditional Approval,Y,2017-03-27,2017-03-27
240022,240,22,불성실,,N,2017-03-27,2017-03-27
208099,208,99,알수없음,,Y,2017-03-27,2017-03-27
241009,241,9,기타,,Y,2017-03-27,2017-03-27
240011,240,11,가족반대,,Y,2017-03-27,2017-03-27
240012,240,12,건강악화,,Y,2017-03-27,2017-03-27
406000,406,0,모집기간,,Y,2017-03-27,2017-03-27
406001,406,1,상시모집,,Y,2017-03-27,2017-03-27
406002,406,2,기한내 모집,,Y,2017-03-27,2017-03-27
422000,422,0,퇴직금구분,,Y,2017-03-27,2017-03-27
422001,422,1,없음,,Y,2017-03-27,2017-03-27
422002,422,2,법정,,Y,2017-03-27,2017-03-27
422003,422,3,누진,,Y,2017-03-27,2017-03-27
422004,422,4,기타,,Y,2017-03-27,2017-03-27
333002,333,2,장기요양보호서비스,,Y,2017-03-27,2017-03-27
333003,333,3,일반재가복지서비스,,Y,2017-03-27,2017-03-27
240023,240,23,출퇴근,,N,2017-03-27,2017-03-27
430004,430,4,알선요청,,Y,2017-03-27,2017-03-27
60099,60,99,기타금융기관,,Y,2017-03-27,2017-03-27
240021,240,21,자진포기,,N,2017-03-27,2017-03-27
220003,220,3,기타,,Y,2017-03-27,2017-03-27
415099,415,99,선택안함,,Y,2017-03-27,2017-03-27
410099,410,99,선택안함,,Y,2017-03-27,2017-03-27
412099,412,99,선택안함,,Y,2017-03-27,2017-03-27
413099,413,99,선택안함,,Y,2017-03-27,2017-03-27
900000,900,0,자원봉사_기관유형,[자원봉사]자원봉사 기관유형을 관리,Y,2017-03-27,2017-03-27
900001,900,1,시니어클럽,,Y,2017-03-27,2017-03-27
900002,900,2,대한노인회,,Y,2017-03-27,2017-03-27
900003,900,3,노인복지관,,Y,2017-03-27,2017-03-27
900004,900,4,종합사회복지관,,Y,2017-03-27,2017-03-27
900005,900,5,노인복지센타,,Y,2017-03-27,2017-03-27
900006,900,6,지역문화원,,Y,2017-03-27,2017-03-27
900007,900,7,퇴직단체,,Y,2017-03-27,2017-03-27
900008,900,8,기타,,Y,2017-03-27,2017-03-27
320004,320,4,유가족통장,,Y,2017-03-27,2017-03-27
910000,910,0,자원봉사_평가종류,[자원봉사]심의 및 평가종류를 관리,Y,2017-03-27,2017-03-27
920000,920,0,자원봉사_사업계획서상태,[자원봉사]사업계획서의 상태값을 관리합니다.,Y,2017-03-27,2017-03-27
921000,921,0,자원봉사_변경심사 사유,[자원봉사]변경심사 사유를 관리합니다.,Y,2017-03-27,2017-03-27
91001,910,1,최초심사,최초 사업계획서를 심사합니다.,Y,2017-03-27,2017-03-27
91002,910,2,중간평가,사업진행의 중간평가,Y,2017-03-27,2017-03-27
91003,910,3,결과평가,사업진행의 최종평가,Y,2017-03-27,2017-03-27
104T,104,T,가심의,노인주도형사업 가심의,Y,2017-03-27,2017-03-27
810AA,810,AA,임시저장,Just Tempory,Y,2017-03-27,2017-03-27
810AR,810,AR,심의요청,Assess Request,Y,2017-03-27,2017-03-27
810CR,810,CR,변경심의요청,Change Assess Request,Y,2017-03-27,2017-03-27
810PC,810,PC,승인,apProval Complete,Y,2017-03-27,2017-03-27
810RJ,810,RJ,반려,ReJect,Y,2017-03-27,2017-03-27
820000,820,0,모집연령,[시니어인턴]모집연령대 관리,Y,2017-03-27,2017-03-27
82001,820,1,60-69,연령대가 60대 이상,Y,2017-03-27,2017-03-27
82002,820,2,70-79,연령대가 70대 이상,Y,2017-03-27,2017-03-27
810000,810,0,운영계획서 상태,[시니어인턴]운영계획서 상태값 관리,Y,2017-03-27,2017-03-27
811000,811,0,운영계획서 변경사유,[시니어인턴]변경심사요청 사유코드,Y,2017-03-27,2017-03-27
81101,811,1,추경예산배정,,Y,2017-03-27,2017-03-27
81102,811,2,사업간 조정,,Y,2017-03-27,2017-03-27
81103,811,3,수행부진,,Y,2017-03-27,2017-03-27
81104,811,4,입력오류 수정,,Y,2017-03-27,2017-03-27
81105,811,5,기타,,Y,2017-03-27,2017-03-27
82003,820,3,80-89,연령대가 80대 이상,Y,2017-03-27,2017-03-27
82004,820,4,90-99,연령대가 90대 이상,Y,2017-03-27,2017-03-27
801005,801,5,참여완료,참여완료,Y,2017-03-27,2017-03-27
812000,812,0,시니어인턴_직종구분,[시니어인턴] 직종구분,Y,2017-03-27,2017-03-27
800000,800,0,기관유형,[시니어인턴]기관유형을 관리함,Y,2017-03-27,2017-03-27
800001,800,1,단체,"경제단체,사업주단체 등",Y,2017-03-27,2017-03-27
800002,800,2,수행기관,노인일자리 수행기관,Y,2017-03-27,2017-03-27
800003,800,3,지자체,지자체 취업지원기관,Y,2017-03-27,2017-03-27
800004,800,4,직업소개소,"무료직업소개소, 직업정보제공사업자",Y,2017-03-27,2017-03-27
800005,800,5,기타,기타,Y,2017-03-27,2017-03-27
801000,801,0,인턴십 참여상태,[시니어인턴]참여상태,Y,2017-03-27,2017-03-27
801001,801,1,대기,대기,Y,2017-03-27,2017-03-27
801002,801,2,알선,알선,N,2017-03-27,2017-03-27
801003,801,3,참여,참여,Y,2017-03-27,2017-03-27
801004,801,4,중도해지,중도해지,Y,2017-03-27,2017-03-27
812010,812,10,기술ㆍ기능직 ,기술ㆍ기능직 종사자,Y,2017-03-27,2017-03-27
812020,812,20,경영ㆍ금융ㆍ무역 사무직,경영ㆍ금융ㆍ무역 사무직 종사자,Y,2017-03-27,2017-03-27
812030,812,30,교육ㆍ법률,교육ㆍ법률 종사자,Y,2017-03-27,2017-03-27
812040,812,40,의료ㆍ사회복지ㆍ종교,의료ㆍ사회복지ㆍ종교 종사자,Y,2017-03-27,2017-03-27
812050,812,50,문화ㆍ예술ㆍ스포츠,문화ㆍ예술ㆍ스포츠 종사자,Y,2017-03-27,2017-03-27
812060,812,60,서비스,서비스 종사자,Y,2017-03-27,2017-03-27
812070,812,70,영업판매,영업판매 종사자,Y,2017-03-27,2017-03-27
812080,812,80,농림ㆍ어업,농림ㆍ어업 종사자,Y,2017-03-27,2017-03-27
812090,812,90,단순노무,단순노무 종사자,Y,2017-03-27,2017-03-27
812100,812,100,기타,,Y,2017-03-27,2017-03-27
30004,30,4,미사용,최종 사용기간 3달 초과,Y,2017-03-27,2017-03-27
816099,816,99,기타,기타,Y,2017-03-27,2017-03-27
815000,815,0,참여기업 업종,[시니어인턴]참여기업 업종,Y,2017-03-27,2017-03-27
815001,815,1,농업/임업 및 어업,농업/임업 및 어업,Y,2017-03-27,2017-03-27
815002,815,2,광업,광업,Y,2017-03-27,2017-03-27
815003,815,3,제조업,제조업,Y,2017-03-27,2017-03-27
815004,815,4,전기/가스/증기 및 수도사업,전기/가스/증기 및 수도사업,Y,2017-03-27,2017-03-27
815005,815,5,하수ㆍ폐기물 처리/원료재생 및 환경복원업,하수ㆍ폐기물 처리/원료재생 및 환경복원업,Y,2017-03-27,2017-03-27
815006,815,6,건설업,건설업,Y,2017-03-27,2017-03-27
815007,815,7,도매 및 소매업,도매 및 소매업,Y,2017-03-27,2017-03-27
815008,815,8,운수업,운수업,Y,2017-03-27,2017-03-27
815009,815,9,숙박 및 음식점업,숙박 및 음식점업,Y,2017-03-27,2017-03-27
815010,815,10,출판/영상/방송통신 및 정보서비스업,출판/영상/방송통신 및 정보서비스업,Y,2017-03-27,2017-03-27
815011,815,11,금융 및 보험업,금융 및 보험업,Y,2017-03-27,2017-03-27
815012,815,12,부동산업 및 임대업,부동산업 및 임대업,Y,2017-03-27,2017-03-27
815013,815,13,전문/과학 및 기술 서비스업,전문/과학 및 기술 서비스업,Y,2017-03-27,2017-03-27
815014,815,14,사업시설관리 및 사업지원 서비스업,사업시설관리 및 사업지원 서비스업,Y,2017-03-27,2017-03-27
815015,815,15,교육 서비스업,교육 서비스업,Y,2017-03-27,2017-03-27
815016,815,16,보건업 및 사회복지 서비스업,보건업 및 사회복지 서비스업,Y,2017-03-27,2017-03-27
815017,815,17,예술/스포츠 및 여가관련 서비스업,예술/스포츠 및 여가관련 서비스업,Y,2017-03-27,2017-03-27
815018,815,18,협회 및 단체/수리 및 기타 개인 서비스업,협회 및 단체/수리 및 기타 개인 서비스업,Y,2017-03-27,2017-03-27
815019,815,99,기타,기타,Y,2017-03-27,2017-03-27
816000,816,0,사업실시계획 직종,[시니어인턴]사업실시계획 직종,Y,2017-03-27,2017-03-27
816001,816,1,건설 및 광업관련 종사원,건설 및 광업관련 종사원,Y,2017-03-27,2017-03-27
816002,816,2,계기검침원/송달원,계기검침원/송달원,Y,2017-03-27,2017-03-27
816003,816,3,계산원 및 매표원,계산원 및 매표원,Y,2017-03-27,2017-03-27
816004,816,4,고객상담원,고객상담원,Y,2017-03-27,2017-03-27
214018,214,18,전자,"전자, 반도체, 회로",Y,2017-03-27,2017-03-27
214019,214,19,통신,"통신, 방송, 중계",Y,2017-03-27,2017-03-27
214020,214,20,조선,"배, 선박, 조선",Y,2017-03-27,2017-03-27
214021,214,21,"항공,조종사","항공, 조종사",Y,2017-03-27,2017-03-27
214022,214,22,토목,토목,Y,2017-03-27,2017-03-27
214023,214,23,"측량,지도","측량, 지도",Y,2017-03-27,2017-03-27
214024,214,24,건축,건축,Y,2017-03-27,2017-03-27
214025,214,25,섬유,섬유,Y,2017-03-27,2017-03-27
214026,214,26,광업자원,"광업자원, 광산",Y,2017-03-27,2017-03-27
214027,214,27,국토개발,국토개발,Y,2017-03-27,2017-03-27
214028,214,28,"농림,임업","농업, 임업, 농사, 삼림",Y,2017-03-27,2017-03-27
214029,214,29,축산,"축산, 가축",Y,2017-03-27,2017-03-27
214030,214,30,"해양,항해","해양, 항해, 선장, 항해사",Y,2017-03-27,2017-03-27
214031,214,31,산업디자인,"디자인, 디자이너",Y,2017-03-27,2017-03-27
214032,214,32,에너지,"에너지, 석유",Y,2017-03-27,2017-03-27
214033,214,33,안전관리,안전,Y,2017-03-27,2017-03-27
214034,214,34,소방,소방,Y,2017-03-27,2017-03-27
214035,214,35,가스,가스,Y,2017-03-27,2017-03-27
214036,214,36,환경,환경,Y,2017-03-27,2017-03-27
214037,214,37,산업응용,산업응용,Y,2017-03-27,2017-03-27
214038,214,38,교통,교통,Y,2017-03-27,2017-03-27
214039,214,39,공예,공예,Y,2017-03-27,2017-03-27
214040,214,40,전문사무,"사무, 행정",Y,2017-03-27,2017-03-27
214041,214,41,판매,"판매, 물류",Y,2017-03-27,2017-03-27
214042,214,42,무역,무역,Y,2017-03-27,2017-03-27
214043,214,43,"세무,회계","세무, 회계",Y,2017-03-27,2017-03-27
214044,214,44,음식료품,음식료품,Y,2017-03-27,2017-03-27
214045,214,45,위생,위생,Y,2017-03-27,2017-03-27
214046,214,46,교통안전,교통안전,Y,2017-03-27,2017-03-27
214047,214,47,서비스,서비스,Y,2017-03-27,2017-03-27
214099,214,99,기타,기타,Y,2017-03-27,2017-03-27
220000,220,0,상담방법,참여자의 상담방법을 관리한다.,Y,2017-03-27,2017-03-27
220001,220,1,전화,,Y,2017-03-27,2017-03-27
220002,220,2,내방,,Y,2017-03-27,2017-03-27
221000,221,0,상담유형,참여자의 상담유형을 관리한다.,Y,2017-03-27,2017-03-27
221001,221,1,참여신청접수,,Y,2017-03-27,2017-03-27
221002,221,2,참여자상담,,Y,2017-03-27,2017-03-27
221003,221,3,구직접수,,Y,2017-03-27,2017-03-27
221004,221,4,구직상담,,Y,2017-03-27,2017-03-27
230000,230,0,배점종류,참여자 선발기준 종류를 관리한다.,Y,2017-03-27,2017-03-27
230001,230,1,선택형,,Y,2017-03-27,2017-03-27
230002,230,2,직접입력형,,Y,2017-03-27,2017-03-27
240000,240,0,중도포기사유,참여자의 중도포기 사유를 관리한다.,Y,2017-03-27,2017-03-27
240001,240,1,전출,,Y,2017-03-27,2017-03-27
240002,240,2,사망,,Y,2017-03-27,2017-03-27
240003,240,3,수행기관 참여제한,,Y,2017-03-27,2017-03-27
240004,240,4,적성/근무조건 불일치,,Y,2017-03-27,2017-03-27
240005,240,5,높은 노동강도,,Y,2017-03-27,2017-03-27
240006,240,6,희망근로사업 참여,,Y,2017-03-27,2017-03-27
240007,240,7,노인일자리사업 이중참여,,Y,2017-03-27,2017-03-27
240008,240,8,취업/기타일자리사업 참여,,Y,2017-03-27,2017-03-27
240009,240,9,동료관계,,Y,2017-03-27,2017-03-27
240010,240,10,수요처/수혜자관계,,Y,2017-03-27,2017-03-27
240099,240,99,기타,,Y,2017-03-27,2017-03-27
301000,301,0,교육종류,교육종류를 관리한다.,Y,2017-03-27,2017-03-27
301001,301,1,공익-활동교육/사회-직무교육/시장-직무(안전)교육,,Y,2017-03-27,2019-05-08
302000,302,0,교육방식,교육방식을 관리한다.,Y,2017-03-27,2017-03-27
302001,302,1,강의,,Y,2017-03-27,2017-03-27
302002,302,2,토론,,Y,2017-03-27,2017-03-27
302009,302,9,기타,,Y,2017-03-27,2017-03-27
310000,310,0,근태구분,참여자의 근태구분을 관리한다.,Y,2017-03-27,2017-03-27
310001,310,1,정상,○,Y,2017-03-27,2017-03-27
310002,310,2,조퇴,△,Y,2017-03-27,2017-03-27
310003,310,3,결근,Ｘ,Y,2017-03-27,2017-03-27
320000,320,0,지급구분,지급구분을 관리한다.,Y,2017-03-27,2017-03-27
320001,320,1,본인계좌,,Y,2017-03-27,2017-03-27
320002,320,2,타인계좌,,N,2017-03-27,2017-03-27
320003,320,3,현금지급,,Y,2017-03-27,2017-03-27
401000,401,0,업종구분,업체의 업종구분을 관리한다.,Y,2017-03-27,2017-03-27
401001,401,1,1차산업 (농업·임업·어업·광업),,Y,2017-03-27,2017-03-27
401002,401,2,건설·토목,,Y,2017-03-27,2017-03-27
401003,401,3,공공 (의약·보건·사회복지),,Y,2017-03-27,2017-03-27
401004,401,4,공공 (정부·비영리단체),,Y,2017-03-27,2017-03-27
401005,401,5,금융업 (보험·단자·종금),,Y,2017-03-27,2017-03-27
401006,401,6,금융업 (은행),,Y,2017-03-27,2017-03-27
401007,401,7,금융업 (증권·투신·선물),,Y,2017-03-27,2017-03-27
401008,401,8,방송·언론·광고,,Y,2017-03-27,2017-03-27
401009,401,9,부동산·주택·건축,,Y,2017-03-27,2017-03-27
401010,401,10,사회기반시설 (전기·가스·수도·에너지),,Y,2017-03-27,2017-03-27
401011,401,11,서비스업 (교육·연구 및 개발),,Y,2017-03-27,2017-03-27
401012,401,12,서비스업 (용역·인력알선),,Y,2017-03-27,2017-03-27
401013,401,13,서비스업 (음식·숙박·여행),,Y,2017-03-27,2017-03-27
401014,401,14,서비스업 (통신·운송·운수),,Y,2017-03-27,2017-03-27
401015,401,15,서비스업 기타 (문화·스포츠·엔터테인먼트),,Y,2017-03-27,2017-03-27
401016,401,16,서비스업 전문 (법률·회계),,Y,2017-03-27,2017-03-27
401017,401,17,유통·무역·도소매업,,Y,2017-03-27,2017-03-27
401018,401,18,제조업 (가죽·가방·신발),,Y,2017-03-27,2017-03-27
401019,401,19,제조업 (고무·플라스틱),,Y,2017-03-27,2017-03-27
401020,401,20,제조업 (기계·조선·자동차),,Y,2017-03-27,2017-03-27
401021,401,21,제조업 (목재·펄프·종이),,Y,2017-03-27,2017-03-27
401022,401,22,제조업 (석유·화학·고무),,Y,2017-03-27,2017-03-27
401023,401,23,제조업 (섬유·의복·모피),,Y,2017-03-27,2017-03-27
